"term","Mike_Count"
"no such thing as a",6
"not going to be able",6
"not the other way around",6
"now it is time to",6
"of chicago starved rock state",6
"of course i had to",6
"on the front of the",6
"on the one hand and",6
"on the right side of",6
"on the way home i",6
"on top of each other",6
"one of the most powerful",6
"one of the reasons that",6
"one of those things that",6
"one way or the other",6
"only to find out that",6
"out like a sore thumb",6
"out of my comfort zone",6
"out of the car and",6
"over the next couple of",6
"over the past few weeks",6
"people all over the world",6
"people in my life who",6
"picture is worth a thousand",6
"please take a moment to",6
"power of the holy spirit",6
"preheat the oven to degrees",6
"read the rest of the",6
"resigned myself to the fact",6
"right in front of me",6
"say i didnt warn you",6
"since the start of the",6
"so as you can see",6
"so far as to say",6
"so i am going to",6
"so i have no idea",6
"so i wanted to make",6
"so im just going to",6
"so what do you think",6
"some of the most popular",6
"some of the things i",6
"something along the lines of",6
"starved rock state park illinois",6
"stun the enemy for seconds",6
"suffice it to say that",6
"sure to check them out",6
"thanks for taking the time",6
"thanks for the heads up",6
"thanks to all of you",6
"that a lot of people",6
"that i dont have to",6
"that i would have to",6
"that if you want to",6
"that is not the case",6
"that it would be a",6
"that the only way to",6
"that there are so many",6
"that was the end of",6
"the back of my mind",6
"the best part of the",6
"the blink of an eye",6
"the bottom of the pan",6
"the boundaries of the subregional",6
"the end of a long",6
"the end of the first",6
"the end of the night",6
"the fact that he is",6
"the fact that she is",6
"the fact that they were",6
"the first day of the",6
"the first thing i did",6
"the first time i have",6
"the front of the card",6
"the funny thing is i",6
"the kind of person who",6
"the last couple of days",6
"the most important thing is",6
"the next couple of days",6
"the only one in the",6
"the opposite side of the",6
"the past couple of days",6
"the past couple of months",6
"the past couple of years",6
"the pros and cons of",6
"the university of chicago starved",6
"the vast majority of the",6
"the world we live in",6
"there are many ways to",6
"there is so much more",6
"there was no way to",6
"there will be plenty of",6
"things happen for a reason",6
"this is not the case",6
"this is the kind of",6
"this is to say that",6
"this will be the first",6
"those of you who know",6
"thought it would be nice",6
"to be a member of",6
"to be able to make",6
"to be found in the",6
"to be one of those",6
"to be part of a",6
"to be some sort of",6
"to come to terms with",6
"to come up with something",6
"to do the right thing",6
"to err on the side",6
"to figure out what to",6
"to get back on track",6
"to get out of my",6
"to go to the bathroom",6
"to go to the gym",6
"to have a bit of",6
"to have a good time",6
"to have the opportunity to",6
"to let me know what",6
"to make sense of the",6
"to make sure that the",6
"to make sure they are",6
"to make up for it",6
"to me when i was",6
"to say thank you to",6
"to say that i have",6
"to share with you today",6
"to spend more time with",6
"to spread the word about",6
"to stun the enemy for",6
"to take the time to",6
"to the right of the",6
"toward the end of the",6
"university of chicago starved rock",6
"upon a time there was",6
"want to get into the",6
"want to share with you",6
"wanted to share with you",6
"was able to get a",6
"was going to be the",6
"was in the hospital and",6
"was the first time that",6
"way you look at it",6
"we are going to do",6
"we are living in a",6
"we are so thankful for",6
"we do not have a",6
"went so far as to",6
"were on our way to",6
"what does it mean to",6
"what he was doing and",6
"what i am saying is",6
"what i wanted to do",6
"what i was doing and",6
"what it is to be",6
"what it was like to",6
"what its like to be",6
"what to do with them",6
"what was going to happen",6
"what we need to do",6
"what you want to do",6
"when i was growing up",6
"when i was young i",6
"which is one of my",6
"will have to wait for",6
"with the fact that i",6
"worth it in the end",6
"would like to think that",6
"would love to see you",6
"would love to see your",6
"you all have a great",6
"you can see in the",6
"you do not need to",6
"you dont even have to",6
"you dont have to do",6
"you have the opportunity to",6
"you have to pay for",6
"you know how it is",6
"you may be able to",6
"you may or may not",6
"you need to be a",6
"you want it to be",6
"you want to know what",6
"you would like to be",6
"you would like to join",6
"a big part of my",5
"a boy or a girl",5
"a comment letting me know",5
"a couple of days after",5
"a couple of days later",5
"a couple of times a",5
"a couple of years now",5
"a day in the life",5
"a few days ago and",5
"a few of the things",5
"a few years older than",5
"a follower of my blog",5
"a great place to start",5
"a great way to start",5
"a large part of the",5
"a life of its own",5
"a long time and i",5
"a lot of fun to",5
"a lot of time in",5
"a lot of time with",5
"a name for himself as",5
"a picture is worth a",5
"a short amount of time",5
"a smile on my face",5
"a very important part of",5
"a week or so ago",5
"about an hour and a",5
"about what it means to",5
"accepting and allowing myself to",5
"across the street from the",5
"add the eggs one at",5
"admit i was a little",5
"all we had to do",5
"along the lines of the",5
"along with us this week",5
"also one of the most",5
"am going to try to",5
"am happy to report that",5
"am i the only one",5
"am so excited to be",5
"am so glad that i",5
"and a host of other",5
"and as far as i",5
"and as much as i",5
"and as you can see",5
"and found it to be",5
"and i feel like im",5
"and i had no idea",5
"and i have never been",5
"and i think its a",5
"and i thought it was",5
"and i were able to",5
"and i will give you",5
"and i would like to",5
"and ill get back to",5
"and im not sure i",5
"and in a way that",5
"and in the spirit of",5
"and it was nice to",5
"and it was one of",5
"and most of the time",5
"and put it in a",5
"and the best part is",5
"and the list goes on",5
"and the vast majority of",5
"and there are so many",5
"and to be honest i",5
"and to top it all",5
"and we look forward to",5
"and you dont want to",5
"announce the winner of the",5
"any way you look at",5
"are a few things that",5
"are going to be in",5
"are people out there who",5
"are you going to do",5
"around the edge of the",5
"around the edges of the",5
"as a result of their",5
"as far as i am",5
"as i was trying to",5
"as long as they are",5
"as much as i could",5
"as much as i dont",5
"as much as i hate",5
"as much as i like",5
"as much as i would",5
"as much as you want",5
"at a time when the",5
"at least one of them",5
"at some point in their",5
"at such a young age",5
"at the beginning of this",5
"at the drop of a",5
"at the entrance to the",5
"at the moment i am",5
"at the same time that",5
"at the same time they",5
"at this point i was",5
"back in the early s",5
"back into the swing of",5
"be a good idea to",5
"be a lot of fun",5
"be in with a chance",5
"be interesting to see if",5
